dates,confirmed,state,recovered,tested,deceased,vaccinated1,vaccinated2
12-08-2021,725369,BR,715450,39149488,9646,24259346,4683508
13-08-2021,725416,BR,715503,39303190,9649,24799803,4784937
14-08-2021,725455,BR,715555,39439556,9649,25175334,4860789
15-08-2021,725483,BR,715593,39593056,9649,25255011,4878031
16-08-2021,725497,BR,715635,39696868,9649,25679414,4967555
17-08-2021,725518,BR,715665,39830005,9649,25869605,5016297
18-08-2021,725534,BR,715697,39974637,9649,26440375,5145554
19-08-2021,725549,BR,715721,40106704,9649,26846382,5236341
20-08-2021,725560,BR,715742,40258104,9649,26945537,5254012
21-08-2021,725568,BR,715772,40371302,9649,27048961,5293511
22-08-2021,725588,BR,715798,40509275,9649,27085730,5300555
23-08-2021,725596,BR,715834,40597706,9650,27418434,5390034
24-08-2021,725605,BR,715853,40733990,9650,27594430,5446413
25-08-2021,725636,BR,715881,40910726,9650,28156188,5570320
26-08-2021,725651,BR,715894,41066530,9650,28577881,5665356
27-08-2021,725672,BR,715905,41236728,9652,29078696,5781642
28-08-2021,725683,BR,715918,41389814,9653,29078696,5781642
29-08-2021,725694,BR,715928,41557021,9653,29545525,5908592
30-08-2021,725700,BR,715941,41696108,9653,29616973,5926379
31-08-2021,725708,BR,715955,41845097,9653,31740899,6278275
01-09-2021,725718,BR,715979,41957290,9653,32107341,6368810
02-09-2021,725728,BR,715984,42092474,9654,32264358,6422582
03-09-2021,725734,BR,716000,42260348,9654,32331445,6459557
04-09-2021,725745,BR,716025,42439816,9654,32798481,6587987
05-09-2021,725753,BR,716033,42598514,9655,32919022,6621856
06-09-2021,725759,BR,716048,42728856,9656,34255613,7035715
07-09-2021,725765,BR,716054,42858554,9656,34959802,7254491
08-09-2021,725784,BR,716062,43003684,9657,35540837,7387538
09-09-2021,725794,BR,716064,43164034,9658,35689374,7429941
10-09-2021,725806,BR,716074,43327463,9658,36052126,7543592
11-09-2021,725820,BR,716086,43494491,9658,36737537,7764862
12-09-2021,725827,BR,716088,43645537,9658,36951899,7859740
13-09-2021,725833,BR,716098,43776025,9658,37614958,8063468
14-09-2021,725845,BR,716113,43920860,9658,37928469,8189912
15-09-2021,725852,BR,716128,44072823,9658,38038723,8248028
16-09-2021,725864,BR,716134,44228612,9658,38088657,8299155
17-09-2021,725871,BR,716148,44380880,9658,40456205,9163110
18-09-2021,725881,BR,716158,44482760,9658,40657341,9276334
19-09-2021,725894,BR,716165,44602068,9659,40756767,9345863
20-09-2021,725901,BR,716173,44731032,9659,41383492,9582026
21-09-2021,725907,BR,716188,44865879,9659,41759930,9764961
22-09-2021,725918,BR,716199,45022666,9659,41941731,9869566
23-09-2021,725922,BR,716206,45177596,9660,42108173,9983216
24-09-2021,725932,BR,716211,45338187,9660,42390257,10146829
25-09-2021,725937,BR,716212,45502755,9660,42784538,10358032
26-09-2021,725944,BR,716216,45655055,9660,42944235,10436129
27-09-2021,725947,BR,716230,45767997,9660,43229272,10585429
28-09-2021,725948,BR,716235,45912182,9660,43391149,10680410
29-09-2021,725952,BR,716237,46062266,9660,43441833,10719041
30-09-2021,725958,BR,716243,46215179,9661,43549451,10803062
01-10-2021,725961,BR,716258,46363965,9661,43585087,10858409
02-10-2021,725965,BR,716260,46497471,9661,45080931,12197163
03-10-2021,725968,BR,716269,46589653,9661,45220954,12334898
04-10-2021,725971,BR,716279,46676731,9661,45531554,12572023
05-10-2021,725973,BR,716283,46789083,9661,45878825,12817203
06-10-2021,725975,BR,716285,46919129,9661,46198663,13049253
07-10-2021,725979,BR,716286,47054417,9661,46325226,13155702
08-10-2021,725983,BR,716288,47195293,9661,46497914,13309600
09-10-2021,725987,BR,716289,47327079,9661,46783452,13625704
10-10-2021,725996,BR,716300,47453772,9661,46860203,13705481
11-10-2021,725998,BR,716301,47561984,9661,47101646,13989975
12-10-2021,726004,BR,716305,47691789,9661,47169131,14080088
13-10-2021,726008,BR,716311,47811767,9661,47203514,14129439
14-10-2021,726016,BR,716313,47929626,9661,47228020,14168728
15-10-2021,726021,BR,716314,48020452,9661,47246786,14200413
16-10-2021,726021,BR,716316,48096766,9661,47277258,14269924
17-10-2021,726026,BR,716317,48215019,9661,47293844,14310767
18-10-2021,726028,BR,716323,48315314,9661,47660306,15029670
19-10-2021,726033,BR,716330,48441141,9661,47790810,15259452
20-10-2021,726036,BR,716345,48579142,9661,48090370,15445914
21-10-2021,726042,BR,716351,48725005,9661,48237641,15677672
22-10-2021,726045,BR,716354,48863071,9661,48394063,15912408
23-10-2021,726054,BR,716357,49004812,9661,48530918,16124528
24-10-2021,726058,BR,716359,49153285,9661,48588120,16201811
25-10-2021,726060,BR,716363,49266875,9661,48674897,16337769
26-10-2021,726068,BR,716367,49447986,9661,48739077,16439324
27-10-2021,726073,BR,716371,49654538,9661,48786748,16521844
28-10-2021,726079,BR,716372,49879683,9661,49507976,17800854
29-10-2021,726085,BR,716379,50079917,9661,49637936,18014002
30-10-2021,726090,BR,716381,50305381,9661,49760134,18200954
31-10-2021,726098,BR,716390,50531824,9661,49874828,18346781
19-03-2020,1,CH,0,0,0,0,0
20-03-2020,5,CH,0,0,0,0,0
21-03-2020,5,CH,0,0,0,0,0
22-03-2020,6,CH,0,0,0,0,0
23-03-2020,7,CH,0,0,0,0,0
24-03-2020,7,CH,0,0,0,0,0
25-03-2020,7,CH,0,0,0,0,0
26-03-2020,7,CH,0,0,0,0,0
27-03-2020,8,CH,0,0,0,0,0
28-03-2020,8,CH,0,0,0,0,0
29-03-2020,8,CH,0,0,0,0,0
30-03-2020,13,CH,0,0,0,0,0
31-03-2020,15,CH,0,0,0,0,0
01-04-2020,17,CH,0,0,0,0,0
02-04-2020,18,CH,0,124,0,0,0
03-04-2020,18,CH,0,124,0,0,0
04-04-2020,18,CH,3,124,0,0,0
05-04-2020,18,CH,5,124,0,0,0
06-04-2020,18,CH,5,124,0,0,0
07-04-2020,18,CH,7,124,0,0,0
08-04-2020,18,CH,7,184,0,0,0
09-04-2020,18,CH,7,184,0,0,0
10-04-2020,19,CH,7,223,0,0,0
11-04-2020,19,CH,7,264,0,0,0
12-04-2020,21,CH,7,279,0,0,0
13-04-2020,21,CH,7,296,0,0,0
14-04-2020,21,CH,7,309,0,0,0
15-04-2020,21,CH,9,317,0,0,0
16-04-2020,21,CH,9,337,0,0,0
17-04-2020,21,CH,9,358,0,0,0
18-04-2020,23,CH,9,381,0,0,0
19-04-2020,26,CH,13,430,0,0,0
20-04-2020,26,CH,14,453,0,0,0
21-04-2020,27,CH,14,497,0,0,0
22-04-2020,27,CH,14,529,0,0,0
23-04-2020,27,CH,14,599,0,0,0
24-04-2020,27,CH,15,638,0,0,0
25-04-2020,28,CH,15,734,0,0,0
26-04-2020,36,CH,17,756,0,0,0
27-04-2020,45,CH,17,843,0,0,0
28-04-2020,56,CH,17,924,0,0,0
29-04-2020,68,CH,17,1012,0,0,0
30-04-2020,74,CH,18,1147,0,0,0
01-05-2020,88,CH,18,1252,0,0,0
02-05-2020,94,CH,19,1462,0,0,0
03-05-2020,97,CH,19,1616,1,0,0
04-05-2020,102,CH,21,1678,1,0,0
05-05-2020,119,CH,21,1713,1,0,0
06-05-2020,124,CH,21,1785,1,0,0
07-05-2020,135,CH,21,1845,1,0,0
08-05-2020,146,CH,21,1913,2,0,0
09-05-2020,169,CH,24,2055,2,0,0
10-05-2020,173,CH,24,2142,3,0,0
11-05-2020,181,CH,28,2177,3,0,0
12-05-2020,187,CH,30,2276,3,0,0
13-05-2020,191,CH,30,2420,3,0,0
14-05-2020,191,CH,37,2505,3,0,0
15-05-2020,191,CH,40,2586,3,0,0
16-05-2020,191,CH,51,2718,3,0,0
17-05-2020,191,CH,51,2812,3,0,0
18-05-2020,196,CH,54,2892,3,0,0
19-05-2020,199,CH,57,3031,3,0,0
20-05-2020,202,CH,136,3031,3,0,0
21-05-2020,218,CH,178,3369,3,0,0
22-05-2020,219,CH,178,3531,3,0,0
23-05-2020,225,CH,179,3749,3,0,0
24-05-2020,262,CH,179,3904,4,0,0
25-05-2020,266,CH,187,4089,4,0,0
26-05-2020,278,CH,187,4207,4,0,0
27-05-2020,279,CH,187,4332,4,0,0
28-05-2020,289,CH,189,4467,4,0,0
29-05-2020,289,CH,189,4543,4,0,0
30-05-2020,289,CH,199,4654,4,0,0
31-05-2020,293,CH,199,4785,4,0,0
01-06-2020,297,CH,214,4816,4,0,0
02-06-2020,301,CH,214,4902,5,0,0
03-06-2020,301,CH,214,4977,5,0,0
04-06-2020,302,CH,222,5059,5,0,0
05-06-2020,309,CH,273,5121,5,0,0
06-06-2020,312,CH,273,5237,5,0,0
07-06-2020,314,CH,274,5312,5,0,0
08-06-2020,320,CH,285,5385,5,0,0
09-06-2020,326,CH,285,5385,5,0,0
10-06-2020,328,CH,289,5532,5,0,0
11-06-2020,332,CH,293,5636,5,0,0
12-06-2020,345,CH,295,5708,5,0,0
13-06-2020,350,CH,295,5839,5,0,0
14-06-2020,352,CH,295,5937,5,0,0
15-06-2020,357,CH,301,6027,6,0,0
16-06-2020,365,CH,302,6115,6,0,0
17-06-2020,370,CH,306,6233,6,0,0
18-06-2020,374,CH,306,6315,6,0,0
19-06-2020,381,CH,315,6438,6,0,0
20-06-2020,404,CH,316,6578,6,0,0
21-06-2020,406,CH,316,6677,6,0,0
22-06-2020,411,CH,322,6745,6,0,0
23-06-2020,418,CH,322,6840,6,0,0
24-06-2020,420,CH,322,6981,6,0,0
25-06-2020,423,CH,329,7072,6,0,0
26-06-2020,425,CH,335,7201,6,0,0
27-06-2020,428,CH,335,7342,6,0,0
28-06-2020,431,CH,336,7455,6,0,0
29-06-2020,434,CH,349,7548,6,0,0
30-06-2020,440,CH,364,7689,6,0,0
01-07-2020,446,CH,367,7792,6,0,0
02-07-2020,450,CH,389,7938,6,0,0
03-07-2020,454,CH,393,8074,6,0,0
04-07-2020,459,CH,395,8209,6,0,0
05-07-2020,466,CH,395,8419,6,0,0
06-07-2020,487,CH,401,8528,6,0,0
07-07-2020,492,CH,401,8669,7,0,0
08-07-2020,507,CH,402,8833,7,0,0
09-07-2020,523,CH,403,9096,7,0,0
10-07-2020,536,CH,408,9253,7,0,0
11-07-2020,549,CH,413,9405,8,0,0
12-07-2020,559,CH,417,9571,8,0,0
13-07-2020,588,CH,423,9722,8,0,0
14-07-2020,600,CH,446,9834,10,0,0
15-07-2020,619,CH,459,10050,11,0,0
16-07-2020,635,CH,476,10244,11,0,0
17-07-2020,660,CH,480,10457,11,0,0
18-07-2020,691,CH,485,10773,12,0,0
19-07-2020,717,CH,488,10959,12,0,0
20-07-2020,737,CH,518,11075,12,0,0
21-07-2020,751,CH,518,11271,12,0,0
22-07-2020,780,CH,526,11547,13,0,0
23-07-2020,800,CH,531,11780,13,0,0
24-07-2020,823,CH,535,12030,13,0,0
25-07-2020,852,CH,555,12358,13,0,0
26-07-2020,887,CH,572,12608,13,0,0
27-07-2020,910,CH,575,12786,14,0,0
28-07-2020,934,CH,599,13069,14,0,0
29-07-2020,978,CH,611,13327,14,0,0
30-07-2020,1016,CH,647,13683,14,0,0
31-07-2020,1051,CH,667,13959,15,0,0
01-08-2020,1079,CH,683,14239,18,0,0
02-08-2020,1117,CH,698,14493,19,0,0
03-08-2020,1160,CH,706,14778,19,0,0
04-08-2020,1206,CH,715,15116,20,0,0
05-08-2020,1270,CH,715,15611,20,0,0
06-08-2020,1327,CH,777,16034,20,0,0
07-08-2020,1374,CH,820,16596,23,0,0
08-08-2020,1426,CH,872,17067,24,0,0
09-08-2020,1515,CH,904,17510,25,0,0
10-08-2020,1595,CH,1004,17928,25,0,0
11-08-2020,1670,CH,1015,18625,26,0,0
12-08-2020,1751,CH,1023,19141,27,0,0
13-08-2020,1842,CH,1076,19593,28,0,0
14-08-2020,1928,CH,1091,20060,28,0,0
15-08-2020,2009,CH,1118,20520,28,0,0
16-08-2020,2102,CH,1137,21060,29,0,0
