dates,confirmed,state,recovered,tested,other,deceased,vaccinated1,vaccinated2
2021-05-29,6964.0,AN,6660.0,385564.0,,113.0,108314.0,15166.0
2021-05-30,6984.0,AN,6683.0,385988.0,,114.0,108556.0,15166.0
2021-05-31,7005.0,AN,6719.0,386613.0,,115.0,109084.0,15181.0
2021-06-01,7018.0,AN,6745.0,387348.0,,118.0,109815.0,15186.0
2021-06-02,7043.0,AN,6781.0,387871.0,,119.0,110314.0,15190.0
2021-06-03,7070.0,AN,6820.0,388486.0,,119.0,110997.0,15198.0
2021-06-04,7088.0,AN,6852.0,389152.0,,121.0,111498.0,15206.0
2021-06-05,7105.0,AN,6876.0,389785.0,,122.0,111961.0,15222.0
2021-06-06,7119.0,AN,6894.0,390574.0,,122.0,111969.0,15222.0
2021-06-07,7131.0,AN,6912.0,391273.0,,123.0,112476.0,15250.0
2021-06-08,7154.0,AN,6935.0,392095.0,,125.0,112875.0,15276.0
2021-06-09,7168.0,AN,6952.0,392974.0,,125.0,113196.0,15287.0
2021-06-10,7197.0,AN,6973.0,393692.0,,125.0,114083.0,15300.0
2021-06-11,7233.0,AN,6984.0,394822.0,,125.0,114829.0,15319.0
2021-06-12,7243.0,AN,6996.0,395624.0,,126.0,115686.0,15348.0
2021-06-13,7261.0,AN,7025.0,396534.0,,126.0,115688.0,15348.0
2021-06-14,7269.0,AN,7034.0,397190.0,,126.0,116624.0,15368.0
2021-06-15,7280.0,AN,7049.0,397953.0,,126.0,117533.0,15390.0
2021-06-16,7306.0,AN,7079.0,398852.0,,127.0,118493.0,15413.0
2021-06-17,7335.0,AN,7104.0,399580.0,,127.0,119426.0,15442.0
2021-06-18,7363.0,AN,7128.0,400211.0,,127.0,120356.0,15460.0
2021-06-19,7394.0,AN,7162.0,400997.0,,127.0,121196.0,15497.0
2021-06-20,7406.0,AN,7177.0,401769.0,,127.0,121198.0,15497.0
2021-06-21,7415.0,AN,7191.0,402629.0,,127.0,121956.0,15520.0
2021-06-22,7425.0,AN,7195.0,403616.0,,127.0,124713.0,15556.0
2021-06-23,7438.0,AN,7210.0,404494.0,,127.0,128612.0,15591.0
2021-06-24,7440.0,AN,7214.0,405197.0,,127.0,133497.0,15772.0
2021-06-25,7441.0,AN,7245.0,405887.0,,127.0,138286.0,15846.0
2021-06-26,7446.0,AN,7265.0,406529.0,,127.0,143336.0,16301.0
2021-06-27,7455.0,AN,7266.0,407488.0,,127.0,145019.0,16306.0
2021-06-28,7462.0,AN,7286.0,408220.0,,128.0,148504.0,17435.0
2021-06-29,7466.0,AN,7296.0,409212.0,,128.0,153048.0,18542.0
2021-06-30,7467.0,AN,7308.0,409890.0,,128.0,156470.0,19823.0
2021-07-01,7469.0,AN,7308.0,410741.0,,128.0,157304.0,21198.0
2021-07-02,7475.0,AN,7325.0,411442.0,,128.0,158335.0,22887.0
2021-07-03,7478.0,AN,7330.0,412361.0,,128.0,159330.0,24773.0
2021-07-04,7482.0,AN,7333.0,413316.0,,128.0,159342.0,25173.0
2021-07-05,7482.0,AN,7339.0,414166.0,,128.0,160298.0,29266.0
2021-07-06,7487.0,AN,7343.0,415066.0,,128.0,161401.0,35088.0
2021-07-07,7491.0,AN,7349.0,416065.0,,128.0,162375.0,40529.0
2021-07-08,7492.0,AN,7351.0,416815.0,,128.0,163284.0,45356.0
2021-07-09,7492.0,AN,7352.0,417598.0,,128.0,164079.0,51673.0
2021-07-10,7492.0,AN,7352.0,418550.0,,129.0,166120.0,56520.0
2021-07-11,7492.0,AN,7352.0,419287.0,,129.0,166343.0,56716.0
2021-07-12,7493.0,AN,7355.0,420157.0,,129.0,168329.0,62169.0
2021-07-13,7496.0,AN,7358.0,421108.0,,129.0,174389.0,66257.0
2021-07-14,7499.0,AN,7359.0,421940.0,,129.0,177014.0,69670.0
2021-07-15,7501.0,AN,7359.0,422876.0,,129.0,178777.0,72480.0
2021-07-16,7505.0,AN,7360.0,423910.0,,129.0,179882.0,74953.0
2021-07-17,7506.0,AN,7361.0,425268.0,,129.0,180673.0,77199.0
2021-07-18,7510.0,AN,7365.0,426511.0,,129.0,180805.0,77305.0
2021-07-19,7516.0,AN,7368.0,427711.0,,129.0,181725.0,79542.0
2021-07-20,7518.0,AN,7370.0,428751.0,,129.0,184157.0,81542.0
2021-07-21,7521.0,AN,7374.0,429739.0,,129.0,184160.0,81594.0
2021-07-22,7525.0,AN,7377.0,430415.0,,129.0,187006.0,83658.0
2021-07-23,7525.0,AN,7379.0,431486.0,,129.0,190153.0,85236.0
2021-07-24,7525.0,AN,7382.0,432627.0,,129.0,192718.0,86477.0
2021-07-25,7529.0,AN,7385.0,433596.0,,129.0,193281.0,86558.0
2021-07-26,7530.0,AN,7387.0,434929.0,,129.0,195082.0,87884.0
2021-07-27,7530.0,AN,7389.0,436240.0,,129.0,197991.0,88866.0
2021-07-28,7531.0,AN,7395.0,437301.0,,129.0,201244.0,89557.0
2021-07-29,7534.0,AN,7395.0,438456.0,,129.0,203975.0,90223.0
2021-07-30,7535.0,AN,7398.0,439639.0,,129.0,206031.0,90865.0
2021-07-31,7537.0,AN,7400.0,440870.0,,129.0,209696.0,91562.0
2021-08-01,7539.0,AN,7403.0,442063.0,,129.0,209744.0,91633.0
2021-08-02,7539.0,AN,7404.0,443192.0,,129.0,210578.0,92157.0
2021-08-03,7540.0,AN,7405.0,444838.0,,129.0,211569.0,92591.0
2021-08-04,7541.0,AN,7408.0,445987.0,,129.0,212573.0,93164.0
2021-08-05,7541.0,AN,7408.0,447339.0,,129.0,213457.0,93559.0
2021-08-06,7541.0,AN,7408.0,448882.0,,129.0,214334.0,93845.0
2021-08-07,7544.0,AN,7409.0,450208.0,,129.0,215022.0,94251.0
2021-08-08,7546.0,AN,7410.0,451415.0,,129.0,215077.0,94272.0
2021-08-09,7546.0,AN,7412.0,452587.0,,129.0,216053.0,94601.0
2021-08-10,7548.0,AN,7412.0,453934.0,,129.0,216987.0,95049.0
2021-08-11,7548.0,AN,7413.0,455101.0,,129.0,219316.0,95494.0
2021-08-12,7548.0,AN,7413.0,456247.0,,129.0,223763.0,95987.0
2021-08-13,7548.0,AN,7415.0,457530.0,,129.0,228316.0,96507.0
2021-08-14,7548.0,AN,7417.0,458881.0,,129.0,232709.0,97287.0
2021-08-15,7548.0,AN,7419.0,459903.0,,129.0,232929.0,97305.0
2021-08-16,7549.0,AN,7419.0,461421.0,,129.0,234616.0,97814.0
2021-08-17,7549.0,AN,7419.0,463317.0,,129.0,235835.0,98337.0
2021-08-18,7550.0,AN,7419.0,465502.0,,129.0,236656.0,99260.0
2021-08-19,7553.0,AN,7419.0,467535.0,,129.0,236726.0,99292.0
2021-08-20,7556.0,AN,7419.0,469406.0,,129.0,238192.0,99659.0
2021-08-21,7557.0,AN,7419.0,471525.0,,129.0,238494.0,100155.0
2021-08-22,7557.0,AN,7420.0,472803.0,,129.0,238632.0,100172.0
2021-08-23,7559.0,AN,7420.0,474665.0,,129.0,241644.0,101276.0
2021-08-24,7560.0,AN,7421.0,476828.0,,129.0,244623.0,102072.0
2021-08-25,7560.0,AN,7424.0,478969.0,,129.0,247534.0,103030.0
2021-08-26,7560.0,AN,7427.0,480928.0,,129.0,249788.0,103491.0
2021-08-27,7560.0,AN,7428.0,482951.0,,129.0,251619.0,104010.0
2021-08-28,7560.0,AN,7428.0,484869.0,,129.0,251619.0,104010.0
2021-08-29,7564.0,AN,7430.0,486944.0,,129.0,254459.0,104851.0
2021-08-30,7565.0,AN,7431.0,488646.0,,129.0,255805.0,105042.0
2021-08-31,7566.0,AN,7431.0,490652.0,,129.0,257495.0,105802.0
2021-09-01,7566.0,AN,7431.0,492647.0,,129.0,258946.0,106378.0
2021-09-02,7567.0,AN,7431.0,494555.0,,129.0,260237.0,107011.0
2021-09-03,7570.0,AN,7432.0,496179.0,,129.0,261134.0,107514.0
2021-09-04,7572.0,AN,7436.0,498055.0,,129.0,262154.0,108224.0
2021-09-05,7572.0,AN,7437.0,499979.0,,129.0,262193.0,108239.0
2021-09-06,7572.0,AN,7437.0,501988.0,,129.0,263057.0,109226.0
2021-09-07,7573.0,AN,7437.0,504146.0,,129.0,264215.0,110115.0
2021-09-08,7576.0,AN,7438.0,506028.0,,129.0,265589.0,110961.0
2021-09-09,7577.0,AN,7441.0,508157.0,,129.0,267126.0,112124.0
2021-09-10,7579.0,AN,7443.0,510069.0,,129.0,268265.0,112802.0
2021-09-11,7580.0,AN,7443.0,511969.0,,129.0,269519.0,114036.0
2021-09-12,7582.0,AN,7444.0,513687.0,,129.0,271358.0,114406.0
2021-09-13,7584.0,AN,7447.0,515139.0,,129.0,273062.0,115236.0
2021-09-14,7592.0,AN,7448.0,517648.0,,129.0,275024.0,117136.0
2021-09-15,7592.0,AN,7450.0,519910.0,,129.0,278794.0,119491.0
2021-09-16,7595.0,AN,7451.0,522279.0,,129.0,279634.0,122039.0
2021-09-17,7596.0,AN,7453.0,524696.0,,129.0,283628.0,125298.0
2021-09-18,7598.0,AN,7455.0,527246.0,,129.0,285173.0,129797.0
2021-09-19,7600.0,AN,7458.0,529828.0,,129.0,286313.0,131393.0
2021-09-20,7602.0,AN,7458.0,532511.0,,129.0,286761.0,134854.0
2021-09-21,7607.0,AN,7461.0,534985.0,,129.0,287185.0,138962.0
2021-09-22,7615.0,AN,7466.0,537184.0,,129.0,287532.0,142453.0
2021-09-23,7616.0,AN,7470.0,539577.0,,129.0,287854.0,144530.0
2021-09-24,7617.0,AN,7472.0,542063.0,,129.0,288184.0,146201.0
2021-09-25,7618.0,AN,7473.0,544159.0,,129.0,288494.0,148044.0
2021-09-26,7618.0,AN,7476.0,545708.0,,129.0,288523.0,148108.0
2021-09-27,7619.0,AN,7479.0,547050.0,,129.0,288878.0,149622.0
2021-09-28,7620.0,AN,7480.0,548546.0,,129.0,289147.0,150661.0
2021-09-29,7620.0,AN,7482.0,550232.0,,129.0,289464.0,152144.0
2021-09-30,7621.0,AN,7483.0,552153.0,,129.0,289728.0,153214.0
2021-10-01,7621.0,AN,7484.0,554312.0,,129.0,289982.0,154279.0
2021-10-02,7622.0,AN,7484.0,556135.0,,129.0,289999.0,154338.0
2021-10-03,7623.0,AN,7485.0,557749.0,,129.0,289999.0,154348.0
2021-10-04,7624.0,AN,7485.0,559092.0,,129.0,290292.0,156997.0
2021-10-05,7626.0,AN,7488.0,560925.0,,129.0,290554.0,159221.0
2021-10-06,7627.0,AN,7488.0,562716.0,,129.0,290847.0,161573.0
2021-10-07,7629.0,AN,7489.0,564433.0,,129.0,291053.0,163437.0
2021-10-08,7629.0,AN,7490.0,565922.0,,129.0,291239.0,165062.0
2021-10-09,7632.0,AN,7492.0,567652.0,,129.0,291407.0,166657.0
2021-10-10,7633.0,AN,7494.0,569082.0,,129.0,291428.0,166748.0
2021-10-11,7634.0,AN,7495.0,570492.0,,129.0,291679.0,168154.0
2021-10-12,7635.0,AN,7498.0,572193.0,,129.0,291867.0,169979.0
2021-10-13,7637.0,AN,7499.0,573798.0,,129.0,292067.0,170712.0
2021-10-14,7640.0,AN,7501.0,575298.0,,129.0,292202.0,172247.0
2021-10-15,7641.0,AN,7503.0,576761.0,,129.0,292209.0,172364.0
2021-10-16,7641.0,AN,7503.0,577703.0,,129.0,292321.0,174797.0
2021-10-17,7642.0,AN,7505.0,579071.0,,129.0,292322.0,174806.0
2021-10-18,7642.0,AN,7506.0,580274.0,,129.0,292528.0,177543.0
2021-10-19,7646.0,AN,7509.0,581843.0,,129.0,292666.0,179962.0
2021-10-20,7646.0,AN,7510.0,583314.0,,129.0,292669.0,180118.0
2021-10-21,7646.0,AN,7510.0,584772.0,,129.0,292802.0,183786.0
2021-10-22,7646.0,AN,7511.0,586240.0,,129.0,292988.0,186655.0
2021-10-23,7648.0,AN,7511.0,587939.0,,129.0,293112.0,189393.0
2021-10-24,7648.0,AN,7513.0,589097.0,,129.0,293117.0,189517.0
2021-10-25,7648.0,AN,7514.0,590432.0,,129.0,293347.0,191929.0
2021-10-26,7648.0,AN,7515.0,591576.0,,129.0,293512.0,194041.0
2021-10-27,7650.0,AN,7516.0,592748.0,,129.0,293644.0,195689.0
2021-10-28,7651.0,AN,7516.0,594049.0,,129.0,293776.0,197310.0
2021-10-29,7651.0,AN,7517.0,595397.0,,129.0,293904.0,198731.0
2021-10-30,7651.0,AN,7518.0,596657.0,,129.0,293998.0,200144.0
2021-10-31,7651.0,AN,7518.0,598033.0,,129.0,294001.0,200157.0
2020-03-12,1.0,AP,,,,,,
2020-03-13,1.0,AP,,,,,,
2020-03-14,1.0,AP,,,,,,
2020-03-15,1.0,AP,,,,,,
2020-03-16,1.0,AP,,,,,,
2020-03-17,1.0,AP,,,,,,
2020-03-18,1.0,AP,,,,,,
2020-03-19,3.0,AP,,,,,,
2020-03-20,3.0,AP,,,,,,
2020-03-21,5.0,AP,,,,,,
2020-03-22,6.0,AP,,,,,,
2020-03-23,7.0,AP,,,,,,
2020-03-24,8.0,AP,,,,,,
2020-03-25,10.0,AP,,,,,,
2020-03-26,11.0,AP,,,,,,
2020-03-27,13.0,AP,,,,,,
2020-03-28,19.0,AP,,,,,,
2020-03-29,21.0,AP,1.0,,,,,
2020-03-30,23.0,AP,1.0,,,,,
2020-03-31,44.0,AP,1.0,,,,,
2020-04-01,111.0,AP,2.0,,,,,
2020-04-02,149.0,AP,2.0,1800.0,,,,
2020-04-03,164.0,AP,2.0,1800.0,,1.0,,
2020-04-04,192.0,AP,2.0,1800.0,,1.0,,
2020-04-05,256.0,AP,5.0,1800.0,,1.0,,
2020-04-06,303.0,AP,5.0,1800.0,,3.0,,
2020-04-07,314.0,AP,5.0,1800.0,,4.0,,
2020-04-08,348.0,AP,6.0,1800.0,,4.0,,
2020-04-09,363.0,AP,10.0,1800.0,,6.0,,
2020-04-10,381.0,AP,10.0,6374.0,,6.0,,
2020-04-11,405.0,AP,10.0,6958.0,,6.0,,
2020-04-12,420.0,AP,12.0,6958.0,,7.0,,
2020-04-13,439.0,AP,12.0,8755.0,,7.0,,
2020-04-14,484.0,AP,16.0,10505.0,,11.0,,
2020-04-15,525.0,AP,20.0,11613.0,,14.0,,
2020-04-16,534.0,AP,20.0,20235.0,,14.0,,
2020-04-17,572.0,AP,35.0,20235.0,,14.0,,
2020-04-18,603.0,AP,42.0,21450.0,,16.0,,
2020-04-19,647.0,AP,65.0,26958.0,,17.0,,
2020-04-20,722.0,AP,92.0,30733.0,,20.0,,
2020-04-21,757.0,AP,96.0,35755.0,,22.0,,
2020-04-22,813.0,AP,120.0,41512.0,,24.0,,
2020-04-23,893.0,AP,141.0,48032.0,,27.0,,
2020-04-24,955.0,AP,145.0,54338.0,,29.0,,
2020-04-25,1016.0,AP,171.0,61266.0,,31.0,,
2020-04-26,1097.0,AP,231.0,68034.0,,31.0,,
2020-04-27,1177.0,AP,235.0,74551.0,,31.0,,
2020-04-28,1259.0,AP,258.0,80334.0,,31.0,,
2020-04-29,1332.0,AP,287.0,88061.0,,31.0,,
2020-04-30,1403.0,AP,321.0,94558.0,,31.0,,
2020-05-01,1463.0,AP,403.0,102460.0,,33.0,,
2020-05-02,1525.0,AP,441.0,108403.0,,33.0,,
2020-05-03,1583.0,AP,488.0,114937.0,,33.0,,
2020-05-04,1650.0,AP,524.0,125229.0,,33.0,,
2020-05-05,1717.0,AP,589.0,133492.0,,34.0,,
2020-05-06,1777.0,AP,729.0,141274.0,,36.0,,
2020-05-07,1833.0,AP,780.0,149361.0,,38.0,,
2020-05-08,1887.0,AP,842.0,156681.0,,41.0,,
2020-05-09,1930.0,AP,887.0,165069.0,,44.0,,
2020-05-10,1980.0,AP,925.0,173735.0,,45.0,,
2020-05-11,2018.0,AP,998.0,181144.0,,45.0,,
2020-05-12,2089.0,AP,1056.0,191874.0,,46.0,,
2020-05-13,2137.0,AP,1142.0,201196.0,,47.0,,
2020-05-14,2205.0,AP,1192.0,210452.0,,48.0,,
2020-05-15,2307.0,AP,1252.0,219490.0,,48.0,,
2020-05-16,2355.0,AP,1353.0,219490.0,,49.0,,
2020-05-17,2380.0,AP,1456.0,238998.0,,50.0,,
2020-05-18,2432.0,AP,1552.0,248771.0,,50.0,,
2020-05-19,2489.0,AP,1621.0,258450.0,,52.0,,
2020-05-20,2560.0,AP,1664.0,267612.0,,53.0,,
2020-05-21,2605.0,AP,1705.0,275704.0,,54.0,,
2020-05-22,2667.0,AP,1731.0,284119.0,,55.0,,
2020-05-23,2714.0,AP,1779.0,292969.0,,56.0,,
2020-05-24,2780.0,AP,1841.0,304326.0,,56.0,,
2020-05-25,2886.0,AP,1892.0,314566.0,,56.0,,
2020-05-26,2983.0,AP,2017.0,322714.0,,57.0,,
2020-05-27,3117.0,AP,2065.0,332378.0,,58.0,,
2020-05-28,3245.0,AP,2133.0,342236.0,,59.0,,
2020-05-29,3330.0,AP,2234.0,353874.0,,60.0,,
2020-05-30,3461.0,AP,2289.0,363378.0,,60.0,,
2020-05-31,3571.0,AP,2340.0,372748.0,,62.0,,
2020-06-01,3676.0,AP,2374.0,383315.0,,64.0,,
2020-06-02,3791.0,AP,2414.0,395681.0,,64.0,,
2020-06-03,3971.0,AP,2464.0,403747.0,,68.0,,
2020-06-04,4112.0,AP,2529.0,413733.0,,71.0,,
2020-06-05,4250.0,AP,2565.0,423564.0,,73.0,,
2020-06-06,4460.0,AP,2640.0,436335.0,,73.0,,
2020-06-07,4659.0,AP,2669.0,454030.0,,75.0,,
2020-06-08,4813.0,AP,2711.0,468276.0,,75.0,,
2020-06-09,4882.0,AP,2759.0,483361.0,,77.0,,
2020-06-10,5247.0,AP,2869.0,498716.0,,78.0,,
2020-06-11,5429.0,AP,2968.0,510318.0,,80.0,,
2020-06-12,5636.0,AP,3091.0,522093.0,,80.0,,
2020-06-13,5858.0,AP,3185.0,536570.0,,82.0,,
2020-06-14,6152.0,AP,3316.0,552202.0,,84.0,,
2020-06-15,6456.0,AP,3385.0,567375.0,,86.0,,
2020-06-16,6720.0,AP,3513.0,583286.0,,88.0,,
2020-06-17,7071.0,AP,3641.0,598474.0,,90.0,,
2020-06-18,7496.0,AP,3772.0,612397.0,,92.0,,
2020-06-19,7961.0,AP,3905.0,630006.0,,96.0,,
2020-06-20,8452.0,AP,4111.0,652377.0,,101.0,,
2020-06-21,8929.0,AP,4307.0,676828.0,,106.0,,
2020-06-22,9372.0,AP,4435.0,693548.0,,111.0,,
2020-06-23,9834.0,AP,4592.0,714187.0,,119.0,,
2020-06-24,10331.0,AP,4779.0,750234.0,,129.0,,
2020-06-25,10884.0,AP,4988.0,769319.0,,136.0,,
2020-06-26,11489.0,AP,5196.0,791624.0,,146.0,,
2020-06-27,12285.0,AP,5480.0,816082.0,,157.0,,
2020-06-28,13098.0,AP,5908.0,841860.0,,169.0,,
2020-06-29,13891.0,AP,6232.0,872076.0,,180.0,,
2020-06-30,14595.0,AP,6511.0,890190.0,,187.0,,
2020-07-01,15252.0,AP,6988.0,918429.0,,193.0,,
2020-07-02,16097.0,AP,7313.0,932713.0,,198.0,,
2020-07-03,16934.0,AP,7632.0,971611.0,,206.0,,
2020-07-04,17699.0,AP,8008.0,996573.0,,218.0,,
2020-07-05,18697.0,AP,8422.0,1017140.0,,232.0,,
2020-07-06,20019.0,AP,8920.0,1033852.0,,239.0,,
2020-07-07,21197.0,AP,9745.0,1050090.0,,252.0,,
2020-07-08,22259.0,AP,11101.0,1077733.0,,264.0,,
2020-07-09,23814.0,AP,12154.0,1094615.0,,277.0,,
2020-07-10,25422.0,AP,13194.0,1115635.0,,292.0,,
2020-07-11,27235.0,AP,14393.0,1136225.0,,309.0,,
2020-07-12,29168.0,AP,15412.0,1153849.0,,328.0,,
2020-07-13,31103.0,AP,16464.0,1173096.0,,365.0,,
2020-07-14,33019.0,AP,17467.0,1195766.0,,408.0,,
2020-07-15,35451.0,AP,18378.0,1217963.0,,452.0,,
2020-07-16,38044.0,AP,19393.0,1240267.0,,492.0,,
2020-07-17,40646.0,AP,20298.0,1260512.0,,534.0,,
2020-07-18,44609.0,AP,21763.0,1284384.0,,586.0,,
2020-07-19,49650.0,AP,22890.0,1315532.0,,642.0,,
2020-07-20,53724.0,AP,24228.0,1349112.0,,696.0,,
2020-07-21,58668.0,AP,25574.0,1386274.0,,758.0,,
2020-07-22,64713.0,AP,32127.0,1435827.0,,823.0,,
2020-07-23,72711.0,AP,37555.0,1493879.0,,884.0,,
2020-07-24,80858.0,AP,39935.0,1541993.0,,933.0,,
2020-07-25,88671.0,AP,43255.0,1595674.0,,985.0,,
2020-07-26,96298.0,AP,46301.0,1643319.0,,1041.0,,
2020-07-27,102349.0,AP,49558.0,1686446.0,,1090.0,,
2020-07-28,110297.0,AP,52622.0,1749425.0,,1148.0,,
2020-07-29,120390.0,AP,55406.0,1820009.0,,1213.0,,
2020-07-30,130557.0,AP,60024.0,1890077.0,,1281.0,,
2020-07-31,140933.0,AP,63864.0,1951776.0,,1349.0,,
2020-08-01,150209.0,AP,76614.0,2012573.0,,1407.0,,
2020-08-02,158764.0,AP,82886.0,2065407.0,,1474.0,,
2020-08-03,166586.0,AP,88672.0,2110923.0,,1537.0,,
2020-08-04,176333.0,AP,95625.0,2175070.0,,1604.0,,
2020-08-05,186461.0,AP,104354.0,2235646.0,,1681.0,,
2020-08-06,196789.0,AP,112870.0,2299332.0,,1753.0,,
2020-08-07,206960.0,AP,120464.0,2362270.0,,1842.0,,
2020-08-08,217040.0,AP,129615.0,2424393.0,,1939.0,,
2020-08-09,227860.0,AP,138712.0,2487305.0,,2036.0,,
2020-08-10,235525.0,AP,145636.0,2534304.0,,2116.0,,
2020-08-11,244549.0,AP,154749.0,2592619.0,,2203.0,,
2020-08-12,254146.0,AP,161425.0,2649767.0,,2296.0,,
2020-08-13,264142.0,AP,170924.0,2705459.0,,2378.0,,
2020-08-14,273085.0,AP,180703.0,2758485.0,,2475.0,,
2020-08-15,281817.0,AP,191117.0,2812197.0,,2562.0,,
2020-08-16,289829.0,AP,201234.0,2860943.0,,2650.0,,
2020-08-17,296609.0,AP,209100.0,2905521.0,,2732.0,,
2020-08-18,306261.0,AP,218311.0,2961611.0,,2820.0,,
2020-08-19,316003.0,AP,226372.0,3019296.0,,2906.0,,
2020-08-20,325396.0,AP,235218.0,3074847.0,,3001.0,,
2020-08-21,334940.0,AP,244045.0,3129857.0,,3092.0,,
2020-08-22,345216.0,AP,252638.0,3191326.0,,3189.0,,
2020-08-23,353111.0,AP,260087.0,3238038.0,,3282.0,,
2020-08-24,361712.0,AP,268828.0,3292501.0,,3368.0,,
2020-08-25,371639.0,AP,278247.0,3356852.0,,3460.0,,
2020-08-26,382469.0,AP,286720.0,3418690.0,,3541.0,,
2020-08-27,393090.0,AP,295248.0,3479990.0,,3633.0,,
2020-08-28,403616.0,AP,303711.0,3541321.0,,3714.0,,
2020-08-29,414164.0,AP,312687.0,3603345.0,,3796.0,,
2020-08-30,424767.0,AP,321754.0,3666422.0,,3884.0,,
2020-08-31,434771.0,AP,330526.0,3722912.0,,3969.0,,
2020-09-01,445139.0,AP,339876.0,3782746.0,,4053.0,,
2020-09-02,455531.0,AP,348330.0,3843550.0,,4125.0,,
2020-09-03,465730.0,AP,357829.0,3905775.0,,4200.0,,
2020-09-04,476506.0,AP,370163.0,3965694.0,,4276.0,,
2020-09-05,487331.0,AP,382104.0,4035317.0,,4347.0,,
2020-09-06,498125.0,AP,394019.0,4107890.0,,4417.0,,
2020-09-07,506493.0,AP,404074.0,4166077.0,,4487.0,,
2020-09-08,517094.0,AP,415765.0,4237070.0,,4560.0,,
2020-09-09,527512.0,AP,425607.0,4308762.0,,4634.0,,
2020-09-10,537687.0,AP,435647.0,4380991.0,,4702.0,,
2020-09-11,547686.0,AP,446716.0,4452128.0,,4779.0,,
2020-09-12,557587.0,AP,457008.0,4527593.0,,4846.0,,
2020-09-13,567123.0,AP,467139.0,4599826.0,,4912.0,,
2020-09-14,575079.0,AP,476903.0,4661355.0,,4972.0,,
2020-09-15,583925.0,AP,486531.0,4731866.0,,5041.0,,
2020-09-16,592760.0,AP,497376.0,4806879.0,,5105.0,,
2020-09-17,601462.0,AP,508088.0,4884371.0,,5177.0,,
2020-09-18,609558.0,AP,519891.0,4959081.0,,5244.0,,
2020-09-19,617776.0,AP,530711.0,5033676.0,,5302.0,,
2020-09-20,625514.0,AP,541319.0,5104131.0,,5359.0,,
2020-09-21,631749.0,AP,551821.0,5160700.0,,5410.0,,
2020-09-22,639302.0,AP,562376.0,5229529.0,,5461.0,,
2020-09-23,646530.0,AP,570667.0,5302367.0,,5506.0,,
2020-09-24,654385.0,AP,579474.0,5378367.0,,5558.0,,
2020-09-25,661458.0,AP,588169.0,5447796.0,,5606.0,,
2020-09-26,668751.0,AP,597294.0,5523786.0,,5663.0,,
2020-09-27,675674.0,AP,605090.0,5600202.0,,5708.0,,
2020-09-28,681161.0,AP,612300.0,5666323.0,,5745.0,,
2020-09-29,687351.0,AP,622136.0,5734752.0,,5780.0,,
2020-09-30,693484.0,AP,629211.0,5806558.0,,5828.0,,
2020-10-01,700235.0,AP,636508.0,5878135.0,,5869.0,,
2020-10-02,706790.0,AP,643993.0,5948534.0,,5900.0,,
2020-10-03,713014.0,AP,651791.0,6021395.0,,5941.0,,
2020-10-04,719256.0,AP,658875.0,6094206.0,,5981.0,,
2020-10-05,723512.0,AP,666433.0,6150351.0,,6019.0,,
2020-10-06,729307.0,AP,672479.0,6216240.0,,6052.0,,
2020-10-07,734427.0,AP,678828.0,6283009.0,,6086.0,,
2020-10-08,739719.0,AP,684930.0,6349953.0,,6128.0,,
2020-10-09,744864.0,AP,691040.0,6420474.0,,6159.0,,
2020-10-10,750517.0,AP,697699.0,6494099.0,,6194.0,,
2020-10-11,755727.0,AP,703208.0,6569616.0,,6224.0,,
2020-10-12,758951.0,AP,708712.0,6630728.0,,6256.0,,
2020-10-13,763573.0,AP,714427.0,6702810.0,,6291.0,,
2020-10-14,767465.0,AP,719477.0,6772273.0,,6319.0,,
2020-10-15,771503.0,AP,725099.0,6846040.0,,6357.0,,
2020-10-16,775470.0,AP,730109.0,6920377.0,,6382.0,,
2020-10-17,779146.0,AP,735638.0,6991258.0,,6406.0,,
2020-10-18,783132.0,AP,740229.0,7066203.0,,6429.0,,
2020-10-19,786050.0,AP,744532.0,7127533.0,,6453.0,,
2020-10-20,789553.0,AP,749676.0,7196628.0,,6481.0,,
2020-10-21,793299.0,AP,754415.0,7271050.0,,6508.0,,
2020-10-22,796919.0,AP,758138.0,7347776.0,,6524.0,,
2020-10-23,800684.0,AP,762419.0,7428014.0,,6544.0,,
2020-10-24,804026.0,AP,765991.0,7502933.0,,6566.0,,
2020-10-25,807023.0,AP,769576.0,7570352.0,,6587.0,,
2020-10-26,808924.0,AP,773548.0,7621896.0,,6606.0,,
2020-10-27,811825.0,AP,777900.0,7696653.0,,6625.0,,
2020-10-28,814774.0,AP,781509.0,7773681.0,,6643.0,,
2020-10-29,817679.0,AP,784752.0,7862459.0,,6659.0,,
2020-10-30,820565.0,AP,788375.0,7946860.0,,6676.0,,
2020-10-31,823348.0,AP,792083.0,8028905.0,,6690.0,,
2020-11-01,825966.0,AP,795592.0,8117685.0,,6706.0,,
2020-11-02,827882.0,AP,798625.0,8182266.0,,6719.0,,
2020-11-03,830731.0,AP,802325.0,8266800.0,,6734.0,,
2020-11-04,833208.0,AP,805026.0,8342265.0,,6744.0,,
2020-11-05,835953.0,AP,807318.0,8427629.0,,6757.0,,
2020-11-06,838363.0,AP,809770.0,8507230.0,,6768.0,,
2020-11-07,840730.0,AP,812517.0,8587312.0,,6779.0,,
2020-11-08,842967.0,AP,814773.0,8663975.0,,6791.0,,
2020-11-09,844359.0,AP,816322.0,8725025.0,,6802.0,,
